Kingdom,Phylum,Class,Order,Family,Genus,sample1,sample26,sample25,sample2,sample24,sample6,sample27,sample5,sample4,sample23,sample3,sample22,sample10,sample7,sample20,sample8,sample9,sample11,sample19,sample18,sample15,sample14,sample21,sample13,sample16,sample12,sample17
Bacteria,SAR324_clade(Marine_group_B),unidentified_SAR324_clade(Marine_group_B),unidentified_SAR324_clade(Marine_group_B),unidentified_SAR324_clade(Marine_group_B),unidentified_SAR324_clade(Marine_group_B),-0.6040848230235181,-1.1180565399523452,-0.21771600658763823,-0.6148473957465459,-0.8400233318941925,-0.055779771542383116,-0.41189873146174083,-0.18823426389797948,-0.5446251508207416,-0.4753674718934251,-0.3425666986186293,-0.40566650954681194,0.8955969038145888,0.0339801224356755,-0.08008999137094897,0.012284799465383855,0.6325204128095061,1.0961672978185488,0.21195007480412542,0.048230508292673946,0.4718592430052029,0.535811828556982,-0.24570447550339836,0.18084144376167544,0.40357075508370155,0.3874185999783748,0.487884348213111
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,A0839,unidentified_A0839,0.6124936193054911,-3.0328175275126767,-1.229316918266119,-0.0607473296987564,-1.0683797601785958,0.016011646386764333,-0.79174101683799325,-0.2891647758339424,0.09715228856248892,0.028805697683844222,-0.43390353564737616,-1.0193059592055915,0.7581058924606383,0.6623558112896948,-0.021138759895651837,0.5453354867543538,0.37433513325108425,1.0961672978185488,-0.20632334345958903,0.5273262476899365,0.7221245720762042,0.18401490621569838,-0.8929562693343751,0.8539402957532083,0.1371088359354138,0.4566973628240394,0.18362118265912386
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylorosula,-0.40012462858718223,-0.04702046052372566,0.8959341594450114,-1.2361089606364697,1.0944826176759284,0.17573603253673564,0.1525475113668211,0.2666715359479692,-0.4930458962166684,0.7611673258003258,-0.9160639249384372,0.6680438664055446,0.5812129361074696,0.4987301653356413,0.9354963414769966,0.6069641934593699,0.9540577492554201,0.30793090045899785,0.6940951236466022,0.492108141929382,0.35110703569609125,-0.11844614648172058,0.42368015943111104,-0.2487129158221011,0.454245876768673,0.4226578048349108,0.390725419470602
Archaea,Halobacterota,Methanosarcinia,Methanosarciniales,Methanosarcinaceae,Methanomethylovorans,-0.40012462858718223,-0.9248315285626703,-1.9224640988260644,1.0621926385912568,-0.9476973275868943,-2.292338980331392,-3.370184596001578,0.2966745974319247,-3.597719399095248,-1.5413655550870118,-1.6972193471628065,-2.456588751001182,-0.6961900058484014,-2.271465849331493,-1.9780712391231559,-3.6741864935220603,-0.8701070095087813,-1.9910153344129347,-1.1652907517491515,-1.476111169965523,-3.7828412265529483,-3.9374658604719937,-2.89373131545877,-0.3927486036268384,-1.641917419348844,-0.8146079064173,-1.6289524147069985
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix,-2.9579354608323936,-3.0328175275126767,-3.308758459945955,-3.2113683774357185,-3.3498482217480277,-0.2616705539892594,-3.370184596001578,0.1014566893858806,-1.0074997389106377,-0.16964259218163136,-1.8825157662573142,0.7434894095531064,-1.6932882249195353,-1.336247960113191,0.43151049519452656,-0.2318950614547335,-0.7883364181555637,0.63121912640855,0.6673586258913726,-1.476111169965523,0.509073605186912,1.0015275817880074,0.5813603915145249,0.9987929241316582,1.0367971219003245,0.3874185999783748,0.44048440219371354
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,0.9741180750767979,0.7601939026454394,0.5413891417641041,0.4957029037300513,0.272358555242052,-0.6474310011694993,0.3178235854831284,-0.2891647758339424,0.22757251626578157,0.33628720321091876,0.1068409959091019,-0.40566650954681194,-0.0971519020971785,-0.5877846291131306,0.007082864889205176,-0.604620492426557,-0.7883364181555637,-0.5418590661214076,-1.2537769602182403,-0.4948683426908076,-0.6173603535489693,-3.9374658604719937,-0.34586023954304235,-1.1741558733357174,-3.9897487273266643,-1.0872719631605614,-0.6483683568690068
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,0.950498540325988,-3.0328175275126767,-1.0061733669519084,0.8929512410692126,-0.8400233318941925,0.05006276628720219,0.2219686295438068,-0.05369792640722704,0.09715228856248892,-3.5463262602522505,0.7585972771053369,-3.7054371827789607,-0.4219536091144924,-0.33515697495176067,-0.9401737053981689,-0.34139214129886675,-3.639103469404424,-3.6777651443387134,-3.8466054021961833,-3.7591865263673006,-1.7446760546016833,-3.9374658604719937,-1.5874164419483412,-3.843659844533999,-1.641917419348844,-1.0118262076773172,-1.0585781204304423
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Genus of Chitinophagaceae,-1.2064752327873158,-1.1180565399523452,-0.26423602222253173,0.2556931174000443,-0.2430359001504696,-0.46365848186195,-2.136073710535979,-1.649395366819248,-0.599010201601291,-0.08548198768791515,0.4360294581610855,-0.028173645617812326,-1.6932882249195353,-0.49629877450852344,0.20807644068678854,-1.6614237740867095,-3.639103469404424,-1.7507184721263256,-0.4229270909075442,-0.13523801120150214,0.3294840546191722,-0.29638744922086424,0.024121431073048427,-0.5610788858297768,0.6550264255043023,-1.0118262076773172,0.9395716815206976
Bacteria,Chloroflexi,JG30-KF-CM66,Order of JG30-KF-CM66,Family of JG30-KF-CM66,Genus of JG30-KF-CM66,-2.9579354608323936,-0.39254929825411544,-0.9108631871475845,-0.4450257090599834,-1.0683797601785958,0.20483284769706156,-1.1164085504657022,-0.9390589441937349,-0.5446251508207416,-0.2145372363614717,-0.5344290858965621,-0.16258401007026801,0.9334102278450098,-0.33515697495176067,-0.31902289535484485,-0.16503722055079084,0.29783774766108895,0.33482759967271125,0.07477587439353606,0.41771728164182065,-0.1704875766458418,0.24250209175300252,-0.45717520040928683,0.34176951120914456,0.3223914932356333,-0.2074107395645246,0.02528861016313222
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Genus of Ilumatobacteraceae,-0.6040848230235181,0.2642750581231228,-0.5361697377061736,-1.2361089606364697,0.20287716333496686,0.5423660238252275,-0.23826611743356185,-0.012594728206524408,-0.3098193378365224,-0.0078578360515964,-1.0843552255248605,-1.3125267124620477,0.17439738144790962,-0.37307398292307514,-1.014634045065681,0.06503218821467449,0.12467563143429672,0.9204709298369753,0.45703273509652664,-1.061911039498118,-0.24529188510999766,0.1002978797089682,-0.19915323866259715,0.2645392206461148,-0.33000416278751654,0.3874185999783748,0.24448811640109014
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,unidentified_AKYH767,-2.9579354608323936,-1.673725206371012,-0.08988263507775329,-3.2113683774357185,-0.4276497245089459,-3.4855549408448177,-0.547045474845798,-0.9390589441937349,-1.8957719227812477,0.6706538678748144,-3.5661418060383747,0.9165527455802245,-0.2875026265969698,-1.4429982680067344,0.9132574317409299,-0.9629021523249515,-1.0569350864885942,-0.5418590661214076,0.874637443173814,0.8867924850492601,0.21374513660015104,0.12189330271225884,0.6019858091624632,-0.43224994053140264,0.6242393194501377,-0.3847976657805967,0.8994873841578244
Bacteria,Elusimicrobiota,Elusimicrobia,MVP-88,Family of MVP-88,Genus of MVP-88,-2.9579354608323936,-1.3577814765903113,0.24658960154345966,-1.6584809968509528,-0.3622509871565489,-3.4855549408448177,-0.4771907582453361,-1.4613111702337997,-2.421433643839248,-0.1266771751897009,-2.40533013507354,-0.9379894391929708,-3.625708682434646,-3.758174155162026,-0.28119142574513045,-1.407717138563723,-2.3262292862784575,-1.2555242608449761,0.23308868153872098,0.31619969361221045,-0.9482390321854837,-0.2644439214497716,0.19125619545123662,0.13620999576898551,0.9120488257123469,-0.4243897980688969,0.4075883550748225
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unidentified_Rhizobiales,Phreatobacter,0.901516919025009,-0.6236852228464116,0.02344605022924995,0.5832086183260845,-0.8400233318941925,0.4344340708097114,-0.1864980638562912,0.5781865326423246,0.5036204827860633,-0.536818984872494,0.698799625967081,-0.6083326783808065,0.0017866961354497946,0.36028420932769034,-0.7452097872730468,0.2519444774359476,0.29783774766108895,-0.7541961290560915,-1.715934236722842,-0.9805312287776404,-0.9482390321854837,-0.4734779024455449,-0.3999696414260212,-0.5610788858297768,-0.8974086926055014,-0.6499509421846668,-0.8619074256040307
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,0.8760960035542151,-0.2049347612387198,0.09243892171620072,0.293712778706424,0.12820521706350352,0.5423660238252275,-3.370184596001578,0.7232707795416147,-0.021007163945284013,-0.16964259218163136,0.30795615721273695,-0.06012075392136751,0.2258933591160588,0.1995429799166093,-0.3992707020656301,0.012284799465383855,0.24338200672270904,-0.01037094691095053,-0.028385537996062027,-0.07026922487371667,-0.6173603535489693,-0.4734779024455449,-0.24570447550339836,0.06528995822839256,-0.22722087398383994,-0.6005846303212685,-0.05107841502941479
Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,Genus of A4b,0.25351523514361407,-3.0328175275126767,-0.21771600658763823,-0.008936627290785815,-3.3498482217480277,0.11487232282633641,0.07794518042168885,-0.8422006587868287,0.3429290473035582,-1.244128949085681,-0.04308518769702552,-1.2049470418890094,0.6655136965850268,0.8720259631199223,-1.1825856258917389,0.33374725493957147,0.5329082046996021,0.5909572750361436,-1.0840018064178638,0.048230508292673946,0.21374513660015104,0.5215884376739863,-0.26981878032651263,-0.15285073860846854,0.17047245969569502,0.33211602067357227,-0.4329753666176419
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,OM60(NOR5)_clade,0.8500119714682279,-0.6236852228464116,-0.8238518101579535,0.4647458054411686,-0.8400233318941925,-3.4855549408448177,-0.79174101683799325,0.1014566893858806,0.12463263155152227,-1.5413655550870118,0.04953874199108732,-0.8627909178603561,-0.24642329837393007,-1.698294207550358,-0.7452097872730468,-0.9629021523249515,-0.7883364181555637,-0.9258267302700629,-1.1652907517491515,-0.544151921738302,-0.24529188510999766,-0.6418862022109568,-0.5824515007765507,-0.15285073860846854,-0.763585515412978,-0.46561431905501127,-0.923264842873551
Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,-2.9579354608323936,-1.1180565399523452,-0.6697011303306963,-1.6584809968509528,-0.8400233318941925,-0.4092097780031949,-0.8887044389648819,-1.4613111702337997,-1.709775480495618,-0.0078578360515964,-1.0843552255248605,0.5864383946543725,-1.3990667703938273,-0.07459643903561908,-0.44194626063740383,0.35319352655000547,0.8375390157377725,-3.6777651443387134,-0.4229270909075442,-0.9052785895570628,-1.2165297092576015,-0.9636485361090283,-0.13315342269820274,-2.303895067673844,-0.35743990755690724,-1.4633611833731743,-0.25585442588780083
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Chloronema,-2.9579354608323936,0.8233234529541296,0.12522874453919197,-3.2113683774357185,0.48337185318987164,-0.2616705539892594,0.7936610276736182,-0.7539010220392202,-0.44399707658039134,-0.08548198768791515,-0.2998474128617241,0.24522330821917127,-0.030117429677901875,-0.45351433474048175,-0.24473915750092168,-0.7103973162537232,-0.35032881771675495,-1.394996107558229,-0.20632334345958903,-0.44789997924340064,-0.4141206532880508,-0.597051540736734,0.05985791488488257,-0.9479522636729474,-0.2519433475014461,-0.941675369848789,-0.8619074256040307
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloparacoccus,-0.496913744002871,-0.7629648173113868,-1.0061733669519084,-0.008936627290785815,-0.2430359001504696,0.7619409507964852,-0.8887044389648819,0.7423799702849418,0.8192433194921334,-0.536818984872494,0.5672737481165679,-0.7928538648063972,0.7281843976133757,0.6485389613931529,-0.05018003256002057,0.6364104049945833,0.6697436035143873,0.3865433929659776,0.16828318385574015,0.436840209557797,0.08283577041012435,0.3669790323839255,0.15998956548179866,0.36017983281983756,0.7604363711983666,0.6671747248662978,0.4241716412750032
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Falsirhodobacter,0.25351523514361407,0.41312736086620383,0.6615334536061672,-1.0771797709341566,0.5617485722229709,-0.4092097780031949,-0.1372785497907767,-0.7539010220392202,-0.599010201601291,-0.0078578360515964,-0.9160639249384372,0.24522330821917127,0.2506798841768303,-0.1964141315310659,0.5351654473442542,-0.30354518771124717,0.2709805098652538,0.6699225057148412,0.1457132279489617,0.771715556288421,0.1372726158803843,0.12189330271225884,0.5496020030647468,0.06528995822839256,0.7233783122325326,0.8061803963865826,-0.07788747224851011
Bacteria,SAR324_clade(Marine_group_B),Class of SAR324_clade(Marine_group_B),Order of SAR324_clade(Marine_group_B),Family of SAR324_clade(Marine_group_B),Genus of SAR324_clade(Marine_group_B),-2.9579354608323936,-3.0328175275126767,-1.516998990717899,-0.4450257090599834,-0.8400233318941925,-1.576876013497401,-2.136073710535979,-0.7539010220392202,-0.6565239562405436,-3.5463262602522505,-0.8414703221595401,-1.5702088547031865,0.772737466250911,0.08414543203518043,-1.5032303844519737,0.5293160134254355,0.5117371869156999,0.19246761056711126,-1.0840018064178638,-0.9805312287776404,0.16341865199954242,0.6428544862340928,-1.345691463142285,0.15877469487051776,-0.11202172444599601,0.0983058434382924,0.20432454391636234
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,-0.3118824738777555,0.2092901955899924,-0.4183867020497898,0.7139244988394626,-1.0683797601785958,-0.3575732736689936,0.3478367204432731,-0.6727695431857663,-0.11979782124187999,-0.9179252082816838,-0.01124772464800472,-3.7054371827789607,-3.625708682434646,-0.37307398292307514,-1.2784796104484082,-1.6614237740867095,-3.639103469404424,-3.6777651443387134,-1.458391206808817,-1.6134096279328984,-1.9357717897112963,-3.9374658604719937,-1.345691463142285,-3.843659844533999,-1.5461604921782923,-3.9069819637049177,-1.4007738198458854
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,unidentified_Gemmatimonadaceae,-0.40012462858718223,0.6928088564235786,0.40481360675835365,0.04032143737572813,0.48337185318987164,0.38777342265277515,0.11594187309940995,0.1014566893858806,0.2517329856510182,0.528363384353896,-0.01124772464800472,0.29195598027265746,0.06269468239079323,0.5305412093128439,-0.11092221148738712,-0.0434005659270591,-0.5768201966740092,0.4357156642968265,0.1457132279489617,0.5613461184171102,0.6921592868521973,0.27967562959037284,0.0943612443212194,0.5277420618675217,0.20275879752969495,0.5370478621202155,0.472332675538941
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Genus of Hydrogenophilaceae,-0.7241356825274998,0.6928088564235786,0.1569774428537718,-1.0771797709341566,0.48337185318987164,-0.7918730660013384,-0.04556051490626967,-3.40814872177119,-1.417518711239187,-0.4753674718934251,-2.1101382705143648,-0.6661375400111025,-1.5353955206259622,-0.6368705069228406,-1.0950880051615028,-3.6741864935220603,-2.3262292862784575,-3.6777651443387134,-1.3508598137746022,-1.6134096279328984,-0.5625487940326384,-1.09891738508081,-0.42816341718472284,-0.8213523269817893,-0.6455755950500794,-3.9069819637049177,-1.50836900338751
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,0.6124936193054911,-0.7629648173113868,-1.0061733669519084,0.6891126232527292,-3.3498482217480277,-0.7918730660013384,-1.6002199964716004,-0.09656328671578329,0.09715228856248892,-1.244128949085681,0.16103689866118387,-0.028173645617812326,-0.06307306846440053,0.2422147108317665,-1.2784796104484082,-0.26707854422910504,0.5938579077014934,-0.08828733820094214,-0.8735640725206109,-1.061911039498118,-0.1704875766458418,-0.17431425741766837,-0.9883976707935931,-0.3927486036268384,-1.3040417911140052,0.2532743076487449,-3.902793265032508
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Piscinibacter,-2.9579354608323936,-0.5014540959913099,-0.9108631871475845,-3.2113683774357185,-0.9476973275868943,-3.4855549408448177,-3.370184596001578,-3.40814872177119,-3.597719399095248,-1.3817439686700652,-2.40533013507354,-0.7274899154565775,-2.111961803101061,-3.758174155162026,-0.6878420234251932,-3.6741864935220603,-2.3262292862784575,0.6887265823593731,-0.4229270909075442,-3.7591865263673006,0.66126827215619155,0.6679159710779059,-0.687918899083269,0.04048641692467836,0.35018994448326524,0.21139287880413704,-0.6483683568690068
Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,Defluviicoccus,0.506536424730073,-0.39254929825411544,0.2747604785101556,-1.4251590263872398,-0.5728711813551666,-0.5823481223455858,0.4857152081924747,0.026885487408217834,0.039816755030501305,-1.244128949085681,-1.1804704172982854,0.6033009495261847,0.20047681312674648,-0.04632724283373779,-0.3992707020656301,-0.19790749867630097,0.5938579077014934,0.6699225057148412,-3.8466054021961833,-0.4948683426908076,0.5271740091453685,-0.20346412007982195,-0.012939630965512094,-0.09369494824517766,0.454245876768673,0.18977548308349412,-3.902793265032508
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,0.506536424730073,0.6573333327540141,0.09243892171620072,-3.2113683774357185,0.5362994874051861,-3.4855549408448177,-0.1864980638562912,-3.40814872177119,-3.597719399095248,0.1633350717125115,-3.5661418060383747,-0.5018741596394669,-3.625708682434646,-3.758174155162026,-3.6406167919265657,-0.30354518771124717,-3.639103469404424,-3.6777651443387134,-0.17438049019171142,-3.7591865263673006,-0.6753513310124211,-3.9374658604719937,-0.07124119403682361,-0.2157271880714413,-0.22722087398383994,-3.9069819637049177,-0.07788747224851011
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Genus of Anaerolineaceae,-2.9579354608323936,-0.5014540959913099,-0.012921593941625176,-3.2113683774357185,-0.18836632287891586,-1.9934367667445745,0.6294298008839929,-3.40814872177119,-1.417518711239187,-0.2615425379665348,-3.5661418060383747,-0.27675723580856904,-0.06307306846440053,-1.2398021124877907,-0.28119142574513045,-0.8287009809609076,-2.0147253427387737,-0.21788181268683982,-0.6480015861674673,-0.6506646864436467,-0.6173603535489693,0.6040437534953664,-0.3198652857647586,-0.6079942452918612,-0.22722087398383994,-1.584562359120608,-0.25585442588780083
Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,-0.7241356825274998,-1.3577814765903113,-0.5361697377061736,0.21617063659150926,-0.18836632287891586,-0.7170463587903235,-0.1372785497907767,0.6218306806913567,-3.597719399095248,-0.31086678884938923,-0.8414703221595401,-0.9379894391929708,-0.5228121156028473,-1.2398021124877907,-2.2044526557953796,-3.6741864935220603,-0.6424771556557278,-1.0241229168763768,0.024524863356963245,-0.544151921738302,-1.7446760546016833,-1.9649384121893991,-1.151171373845714,-0.9479522636729474,-1.5461604921782923,-0.5535411319521426,-0.8619074256040307
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Genus of Leptotrichiaceae,-2.9579354608323936,0.620552860694489,-0.17326424401680462,-1.4251590263872398,-0.30086796505574487,-1.4195776313133148,0.45961854258546886,-3.40814872177119,-1.0953375502307425,-0.602295476649255,-1.0843552255248605,-0.6083326783808065,-3.625708682434646,-3.758174155162026,-0.8060699802477282,-2.523196314143351,-3.639103469404424,-3.6777651443387134,-1.715934236722842,-1.2477174545193739,-3.7828412265529483,-1.8060739735326639,-0.45717520040928683,-3.843659844533999,-1.8662905560182965,-1.882569518076477,-3.902793265032508
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Gallicola,0.6124936193054911,-3.0328175275126767,-1.229316918266119,-1.6584809968509528,-3.3498482217480277,-3.4855549408448177,-0.7033540227183783,-3.40814872177119,-1.0953375502307425,-3.5463262602522505,-3.5661418060383747,-3.7054371827789607,-1.6932882249195353,-1.698294207550358,-3.6406167919265657,-1.1179465688710968,-0.8701070095087813,-3.6777651443387134,-1.5788944832635563,-3.7591865263673006,-2.1722226684264268,-1.6690217863078018,-4.011940215271623,-1.7241582352175087,-0.8974086926055014,-1.3552745430516575,-3.902793265032508
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unidentified_Rhizobiales,Bauldia,-0.23079952076570898,-1.3577814765903113,-1.0061733669519084,0.5832086183260845,-3.3498482217480277,-0.17416566183300297,-0.79174101683799325,-0.09656328671578329,-0.15502272938339345,-0.9179252082816838,-0.6462011042476279,-1.7291620714860612,0.3661574265478764,-0.33515697495176067,-1.2784796104484082,-0.30354518771124717,0.0595826970133011,0.19246761056711126,-0.6480015861674673,-0.4948683426908076,-0.03582567066499642,-0.20346412007982195,-1.419958176083413,-0.03784397603637313,-0.35743990755690724,-0.029220058032051632,-0.10543510087246855
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Senegalimassilia,-2.9579354608323936,0.36592965954656265,0.5624425509619364,-1.2361089606364697,0.1662380157739003,-1.1640816200022872,-0.79174101683799325,-0.7539010220392202,-3.597719399095248,-0.602295476649255,-1.5409491709256047,-0.40566650954681194,-3.625708682434646,-3.758174155162026,-0.5331831045408215,-0.34139214129886675,-3.639103469404424,-2.307956773995504,-0.20632334345958903,-1.2477174545193739,-1.58430490667293,-0.5541410644041322,-0.3198652857647586,-0.6079942452918612,-1.3040417911140052,-0.876124726941697,-1.1337842174150223
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,unidentified_Actinomycetaceae,0.30038459811018114,-0.2049347612387198,-0.36431948077951315,-0.23454025450472393,0.047504137332751384,0.33882853986264916,-0.1372785497907767,0.2357403731115344,-0.35257562207089865,-0.08548198768791515,-0.3425666986186293,0.002784362336878843,0.14761955872891352,0.10831488822161628,-0.28119142574513045,0.3909870921217067,0.49010824494316996,0.4594238362325589,0.45703273509652664,0.41771728164182065,-0.10089160565866617,0.22338394126094396,-0.11208722690804329,0.24426231962426836,0.5596668132202902,-0.3847976657805967,0.5622093711444913
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus]_torques_group,-0.8605904262314485,0.5426664661760139,-0.26423602222253173,-0.008936627290785815,-0.2430359001504696,-1.1640816200022872,0.5601520213256448,0.2038218520744115,-0.05286517111598599,-0.3627507216624073,-3.5661418060383747,0.2688626122374931,-1.1720200183799845,-0.6884907444728618,0.25259136330508625,-0.42167479815924747,-0.4023259871170666,-0.17279161098027362,-0.05592898697625337,-0.16937702983853775,-0.10089160565866617,-0.17431425741766837,0.024121431073048427,-2.303895067673844,-0.33000416278751654,-0.11435164879687854,-0.6976319748356259
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,0.5431172093869963,-0.2049347612387198,-0.47554511588973813,-1.0771797709341566,0.047504137332751384,-1.576876013497401,-0.6221488075242521,-3.40814872177119,-1.417518711239187,-1.7313970160151761,-0.7720567614790825,-0.6661375400111025,-1.2791134093161682,-1.855441458622451,-0.6335875261328363,-1.8173723723407216,-1.1653112712549136,-1.1331451465414348,-1.1652907517491515,-3.7591865263673006,-1.0299244456009635,-3.9374658604719937,-2.0409042420361567,-1.2625612875013026,-1.3784194933570246,-1.3552745430516575,-1.1337842174150223
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudorhodobacter,0.5431172093869963,-1.1180565399523452,-1.0061733669519084,0.3997991960492495,-1.7880068989031699,-0.4092097780031949,-1.4117380826182027,-0.4014377625684,-0.7175484874429428,-0.602295476649255,0.23719226330341225,-0.6083326783808065,-0.4219536091144924,-0.5877846291131306,-0.9401737053981689,-0.16503722055079084,-0.45717587324615927,-0.9258267302700629,-1.458391206808817,-0.7698899029699824,-1.3247562581010612,-1.09891738508081,-0.687918899083269,-3.843659844533999,-1.4587769781156856,-1.0118262076773172,-1.0585781204304423
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,0.5431172093869963,-0.7629648173113868,-1.3628483108906417,0.21617063659150926,-0.5728711813551666,-0.6474310011694993,-1.253210267181326,-0.012594728206524408,-0.15502272938339345,-1.015296191628062,-0.5344290858965621,-0.7928538648063972,-0.4219536091144924,-0.33515697495176067,-1.0950880051615028,-0.7103973162537232,0.15569919456353798,-0.08828733820094214,-1.5788944832635563,-0.5959908528095994,-0.802515459324912,-0.9636485361090283,-0.687918899083269,-1.5873123470751427,-0.8974086926055014,-0.8146079064173,-1.4007738198458854
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,-1.4379280925341007,0.36592965954656265,-0.4183867020497898,-0.7119606330727066,0.1662380157739003,-0.6474310011694993,0.5359502148019013,-0.18823426389797948,-0.7825404326367673,-0.4753674718934251,-0.3425666986186293,0.35819892724032254,-0.4711118461526027,-1.336247960113191,0.2952088709298719,-0.604620492426557,-0.3009022408786288,-1.1331451465414348,0.024524863356963245,-1.772605238250919,-0.5105860685985029,-1.0289974945559717,0.15998956548179866,-0.7635958578279096,-0.33000416278751654,-1.4633611833731743,-1.2151095966826349
Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,-1.0186522489323284,-0.2049347612387198,-0.36431948077951315,-1.96336076465313,-1.205651344073031,-3.4855549408448177,0.3769752529578314,-1.649395366819248,-2.124453248546687,-0.9179252082816838,-0.48290366900122805,-0.7928538648063972,0.5082498576620367,-1.698294207550358,-0.24473915750092168,-2.002216457948582,-0.7127497754187209,0.09618247439217242,-0.4640706506031407,-0.9052785895570628,0.21374513660015104,-0.2644439214497716,-0.26981878032651263,0.08949314476215164,-0.5071911069829955,-0.2746384463293037,-0.6483683568690068
Bacteria,Proteobacteria,Alphaproteobacteria,Order of Alphaproteobacteria,Family of Alphaproteobacteria,Genus of Alphaproteobacteria,-0.8605904262314485,-0.9248315285626703,-3.308758459945955,-0.6148473957465459,-1.205651344073031,0.4113758740567244,-0.6221488075242521,0.4599361820899883,-1.2982154154915273,-1.5413655550870118,-1.1804704172982854,-1.5702088547031865,-0.761374229054609,0.48243693698804524,-0.8708755491343299,0.09039793312495092,-0.5152097556790869,-0.08828733820094214,-0.5987513351355416,-0.7085015145554063,-0.36916703037519927,-1.8060739735326639,-0.7649654545644804,-0.9479522636729474,-0.763585515412978,-0.31002678809824946,-1.0585781204304423
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Labraceae,Labrys,0.46856651002272276,-3.0328175275126767,-3.308758459945955,0.04032143737572813,0.047504137332751384,-0.5823481223455858,-0.23826611743356185,0.026885487408217834,0.039816755030501305,-1.244128949085681,-0.2998474128617241,-0.1272501380945661,-0.0971519020971785,-0.10368808916589334,-0.8060699802477282,-0.30354518771124717,-0.3009022408786288,0.06191086288225289,-0.4640706506031407,-0.16937702983853775,-0.36916703037519927,-0.06553481968171582,-0.6515130812263594,-0.15285073860846854,-0.6091431361311184,-0.17541911036153657,-0.32298682814237
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,0.20434064789648243,-3.0328175275126767,-0.6697011303306963,-0.3698325568850169,-0.30086796505574487,-0.4092097780031949,-3.370184596001578,-0.5279291275843283,-0.7825404326367673,-0.602295476649255,-0.6462011042476279,-3.7054371827789607,-0.0971519020971785,-0.37307398292307514,-0.28119142574513045,-0.19790749867630097,0.4680011304205838,0.12931835828866323,-0.23932030645738678,-0.8352947320316622,-0.5625487940326384,-0.7380776062819807,-1.500186113196155,-0.28282392555904057,-0.6833857282292914,-0.5086116460935086,4.753258527587789e-4
