OTU_ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27
ASV552	0	0.000226255	0.000135753	0.00049776	0.000543011	0.000543011	0.000588262	0.000678764	0.000678764	0.001402778	0.000905018	0.001267026	0.000769266	0.000859767	0.000407258	0.000452509	0.000543011	0.00049776	0.000452509	0.000362007	0.000588262	0.000814516	0.00049776	0.000452509	0.000226255	0	0.000407258
ASV555	0	0	9.05018E-05	0.000316756	0.000181004	9.05018E-05	0.000633513	0.000362007	0.000181004	0.000316756	0.000181004	0.000271505	0.000316756	0.000588262	0.000407258	0.000271505	0.000226255	0.000226255	0.000226255	0.000271505	0.000588262	0.000226255	0.000135753	0.000226255	9.05018E-05	0	0.000316756
ASV562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0.002172044	0.00543011	0.004117833	0.0024888	0.000588262	0.000407258	0.000226255	0.00049776
ASV570	0	4.52509E-05	0	0	0	9.05018E-05	0	0	0	0	0	0.00099552	0.001267026	0.00199104	0.001583782	0.001674284	0.001221775	0.001312277	0.001267026	0.000543011	0.000588262	0	0	0	0	0.000135753	9.05018E-05
ASV572	0	0.000226255	0.000452509	0.000769266	0.00049776	0.000452509	0.000814516	0.000678764	0.000633513	0.000769266	0.000633513	0.000543011	0.000271505	0.000859767	0.000181004	0.000135753	0.000271505	0.000407258	0.000181004	0.000588262	0.00049776	0.000407258	0.000316756	0.000316756	0.000181004	0.000135753	0.000724015
ASV573	0	0.000181004	0.00049776	0.000226255	0.003755826	0.00199104	0	0.000407258	0.000633513	0	0.000724015	0.003212815	0.001040771	0.000362007	0.000135753	0	0.000362007	0	0	0	0.000135753	0	0	0	0.000362007	0	0.000316756
ASV577	0	0	0	0	0	0.000226255	0	0	0	0.000905018	0.001448029	0.00298656	0.002172044	0.001538531	0.001312277	0.000633513	0.000633513	0	0	0.000316756	0	0	0	0	0	0	0
ASV579	0	9.05018E-05	0	0	9.05018E-05	9.05018E-05	0	0	0	0	0	0	9.05018E-05	9.05018E-05	9.05018E-05	0	0.000588262	0.000633513	0.001086022	0.00099552	0.000452509	0.00099552	0.001900538	0.000181004	0.000452509	0	0.000135753
ASV582	0	0	9.05018E-05	0	0	9.05018E-05	4.52509E-05	0	0	0	0	0	0	0.000362007	0	0.000452509	0	0.000135753	0.000407258	0	0.000543011	0.00049776	0.000407258	0.000226255	0	0	0.000407258
ASV583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0	0	0
ASV584	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV596	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0.000362007	0	0	0	0	0.00049776	0.000543011	0.00049776	0	0	0.000226255	0	0	0
ASV601	0	0	4.52509E-05	0.000135753	0	0.000271505	0	0	0	0	0	0	0.000181004	9.05018E-05	0.000362007	0.000181004	9.05018E-05	9.05018E-05	0	0.000135753	0.000135753	0	9.05018E-05	0.000226255	0.000181004	0.000135753	0
ASV605	0	0.000859767	0.002760306	0	0.002579302	0.001131273	0	0.000588262	0.000724015	0	0	0.000452509	0.000362007	0	0.000316756	0.00049776	0.000543011	0.000588262	0.000407258	0.000362007	0	0	0.000633513	0.000633513	0	0	0.00149328
ASV607	0	0	4.52509E-05	0	0	0	0	0	4.52509E-05	0.001674284	0.000769266	0.000905018	0.000316756	0.00049776	0.000543011	0.000633513	0.000226255	0.000543011	0.000362007	0.000588262	0.00049776	0.000316756	0.000362007	0.000271505	9.05018E-05	9.05018E-05	0.000135753
ASV614	0	0	0	4.52509E-05	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV615	0	0	0	0.000226255	4.52509E-05	0.000226255	0.000407258	0.000271505	0.00049776	0.000226255	0.000724015	0.000271505	0.000769266	0.000271505	0.000588262	0.000316756	0.000271505	0.000316756	0.000724015	0.000543011	0.001040771	0.001086022	0.000769266	0.000226255	0.000135753	0.000362007	0.000407258
ASV616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0.000452509	0.000407258
ASV617	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV618	0	0.000316756	0	0.000588262	0	0.000543011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV624	0	0	0	0	0	0	0	0	0	0	0	0.000181004	0.003167564	0.001810037	0.002036291	0.001945789	0.001538531	0.00149328	0.000859767	0.000452509	0.000271505	0.000181004	0.000135753	0	0.000135753	0	0
ASV625	0	0	4.52509E-05	0	0	0	0	0	4.52509E-05	0	0	0	4.52509E-05	0	9.05018E-05	4.52509E-05	0	0	0	0	0.000316756	0.000181004	0.000181004	0	4.52509E-05	0	0.000135753
ASV627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0.000135753	0.000271505	0.000271505	0.000316756	0.000226255	0.000181004	0	0	0	0
ASV628	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0.000226255	0.000135753	9.05018E-05	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0
ASV629	0	0.000407258	0	0.000316756	0	0.00049776	0.000362007	0.000724015	0.00099552	0.001402778	0.002081542	0.001764786	0.00099552	0.000316756	0.000543011	0	0	0.000271505	0.000362007	0.000407258	0.000226255	0.000181004	0.000316756	0	0	0	0
ASV632	0	0	0.000135753	9.05018E-05	0.000316756	0.000316756	0.000316756	0.000362007	0	0	0	0.000769266	0.000905018	0.000724015	0.000588262	0.000724015	0.000271505	0.000181004	0.000226255	0.000226255	0.000316756	0	0.000316756	0.000633513	0.000633513	0.000407258	0.000543011
ASV633	0	0	0	0	0.000181004	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0.000181004	0	0	9.05018E-05	0	0
ASV639	0	0	0	0	0	0	0	0	0	0	0	0	0.000181004	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV642	0	0	0.000181004	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181004	0.000271505	0.000226255	0.000407258	0.000407258	0.000407258
ASV648	0	0	0.000135753	4.52509E-05	0	0	0.000181004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	4.52509E-05	0	0
ASV653	0	0	9.05018E-05	0	0	0	9.05018E-05	9.05018E-05	0	0	0	0	0	0	0.000271505	9.05018E-05	0.000181004	0.000181004	0.000271505	0.000226255	0.000407258	0.000226255	0.000181004	0.000181004	9.05018E-05	0.000452509	0.000271505
ASV654	0	0	0.000316756	0.000407258	0.000226255	0.000316756	0.000226255	0.000543011	0.000633513	0.000135753	0.000588262	0.000316756	0.000769266	0.000543011	0.00049776	0.000316756	0.000316756	0.000362007	0.001267026	0.000724015	0.00049776	0.000452509	0.000724015	0.000905018	0.000859767	0.001267026	0.000362007
ASV658	0	0	0.000135753	0	0	0	0	0	4.52509E-05	4.52509E-05	0.001176524	0.000905018	0.000769266	0.00149328	0.001357527	0.001131273	0.000407258	0	0.000452509	0.000271505	0.000407258	0.000316756	0.000135753	0.000181004	0.000181004	0.000181004	0
ASV667	0	0.00049776	0.001357527	0	0.001221775	0.00099552	0	0.000814516	0.001764786	0.001357527	0.001221775	0.000814516	0	0	0	0	0.000588262	0	0.000950269	0	0	0	0	0	0	0.000452509	0.000316756
ASV673	0	0	0	0	0.00049776	0.000633513	0.000769266	0.000950269	0.001402778	0.000814516	0.001131273	0	0.000950269	0.000905018	0.001221775	0.000950269	0.000950269	0	0.001357527	0.000678764	0	0	0	0	0	0	0
ASV678	0	0	9.05018E-05	0	9.05018E-05	0	0	0	9.05018E-05	0	0	0	0	0.000135753	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	9.05018E-05
ASV680	0	0	0	0	0	0	0	4.52509E-05	0	0.000271505	0.000678764	0.000724015	0.000362007	0.00049776	0	0.000271505	0.000407258	0.000135753	0	0	0	0	0	0	0	0	0
ASV684	0	0.000135753	9.05018E-05	9.05018E-05	0	0.000316756	0.000226255	0	0	9.05018E-05	0	0	0.000271505	9.05018E-05	0.000135753	9.05018E-05	0.000226255	0	0	0	4.52509E-05	0	0	0	4.52509E-05	0	4.52509E-05
ASV685	0	0.000316756	0.001176524	0.001312277	0.000588262	0.000859767	0.000407258	0.000271505	0.000226255	0.000452509	0	0.000226255	0.000226255	9.05018E-05	0.000407258	0.000181004	9.05018E-05	0	0.000226255	4.52509E-05	0.000181004	0.000135753	0	0.000316756	0.000181004	0.000950269	0.001221775
ASV686	0	0.000271505	0.000316756	0.000362007	0.000271505	0	0.000226255	0	0.000362007	0.000271505	0.000181004	0	0	0	0	0	0	0.000316756	0	0	0.000226255	0	0	0	0	0	0
ASV687	0	0	0.000769266	0	0.001131273	0.000678764	4.52509E-05	0.000226255	0.000452509	0.000407258	0.000407258	0.000316756	0.000950269	0	0	0.000362007	0.000543011	0.001131273	0.000452509	0.000543011	0	0.000452509	0.000588262	0.000905018	0.000543011	0.000543011	0.001086022
ASV690	0	4.52509E-05	0	0	0	0	9.05018E-05	0.000769266	0.000905018	0.001312277	0.000905018	0.000407258	0.000814516	0.001176524	0.001267026	0.001221775	0.001176524	0.000588262	0.000543011	0.000407258	0.000226255	0.000181004	0.000181004	0	0	0	0
ASV691	0	0	0.000271505	0.000271505	0	0.000135753	0.000226255	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0.000135753	0.000135753	0.000543011	0.000316756
ASV695	0	0	0	0	0	0	0	0	0	0.000181004	0.000135753	0.000135753	0.000226255	0.000814516	0.000316756	0.000316756	0.000452509	0.000452509	0.000271505	4.52509E-05	0.000226255	0.000362007	0.000316756	0.000181004	0.000181004	0	0.000181004
ASV699	0	0	0.000135753	0	0.000135753	9.05018E-05	0.000181004	0.000452509	0.000316756	0.000814516	0.000543011	0.001267026	0.00099552	0.001040771	0.000769266	0.001086022	0.000678764	0.000588262	0.000633513	0.000452509	0.000543011	0.000362007	0.000407258	0	0.000135753	9.05018E-05	0
ASV700	0	0	0	0	0	0.000226255	0.000407258	0.000316756	9.05018E-05	9.05018E-05	0.000181004	0.000543011	0.000588262	0.000769266	0.000950269	0.000543011	0.000543011	0	0	0	0.000271505	0.000452509	0.000543011	0.000814516	0.000452509	0	0
ASV701	0	0	0	0	0	0	0	0	0	0	0	0.001402778	0.003574822	0.000859767	0.000452509	0	0	0.000226255	0.00099552	0	0	0	0	0	0	0	0
ASV702	0	0	0	0	0.000226255	0	0	0	0	0	0	0	9.05018E-05	0.000271505	0	0	0	0.000226255	0	0	0.000362007	0.000181004	0	0	0	0	0.000181004
ASV712	0	0	0.000271505	4.52509E-05	0.000135753	0	0.000226255	0.000271505	0.000135753	0.000135753	0.000452509	0.000724015	0.000135753	0.000362007	0.000226255	0.000407258	9.05018E-05	0.000181004	0	0.000226255	0.000633513	0.000181004	0.000226255	0	4.52509E-05	0.000181004	0.000316756
ASV715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	9.05018E-05	0	0	0	0
ASV719	0	4.52509E-05	0.000271505	0.000271505	0.000362007	0.000135753	9.05018E-05	0.000226255	0.000316756	0.000181004	0.000181004	0.000226255	0.000271505	0.000135753	0.000271505	0.000407258	9.05018E-05	0	0.000543011	0.000678764	0.000588262	0.000769266	0.000271505	0.000362007	0.000226255	0.000407258	0.000407258
ASV724	0	0	0	0	0	0	0.000452509	0.000950269	0.00099552	0.001040771	0.000859767	0.000950269	0.001267026	0.000814516	0.001086022	0.000678764	0	0.000543011	0.000588262	0.00049776	0.000407258	0.000316756	0	0	0	0.000724015	0
ASV728	0	0	0	0.000181004	9.05018E-05	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0.000135753	4.52509E-05	0	0	4.52509E-05	4.52509E-05	9.05018E-05	0	4.52509E-05	0.000135753	4.52509E-05
ASV734	0	4.52509E-05	9.05018E-05	0	0.000407258	0.001402778	0	0.000226255	0.000271505	0.000181004	0.000316756	0.000316756	0.002353048	0.000226255	0.002443549	0.000316756	0.000226255	0.000452509	0.00049776	0.000181004	9.05018E-05	0.000271505	0.000316756	0	0.000226255	0.000135753	0.000678764
ASV736	0	0.000135753	0	0.000316756	0.000135753	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0.000362007	0.000135753	0.000226255	0.000362007	0.000407258	0.000407258	0.000135753	4.52509E-05	0.000226255	0.000181004
ASV737	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV742	0	0	0	0	9.05018E-05	0	4.52509E-05	0	0	0	0	0.00049776	0.000226255	0	0	0.000181004	0.000135753	0.000226255	9.05018E-05	0.000135753	4.52509E-05	0.000135753	4.52509E-05	0.000181004	4.52509E-05	4.52509E-05	9.05018E-05
ASV748	0	0	0	0	0.000226255	0	0	0.000226255	0.000226255	0	0	0	0	9.05018E-05	0.000181004	0.000226255	0	0	0.000226255	0.000316756	0.000181004	0.000181004	0	0.000271505	0.000181004	0	0.000135753
ASV750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	9.05018E-05	0	0	0.000226255	9.05018E-05	0	4.52509E-05	0.000181004	0	0.000181004
ASV755	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000362007	0.000633513	0.001040771	0.001312277	0.001448029	0.000950269	0.000859767	0.000588262	0.000181004	0.000271505	0	0.000135753	0	0
ASV756	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0.001267026	0.001583782	0.000678764	0.000226255	0.000271505	0.000271505	0.000181004	0.000181004	0	0	0	0.000135753
ASV757	0	0	0.000181004	0.000452509	0.000271505	0.000316756	0.000588262	0.000452509	0.000407258	9.05018E-05	0.000316756	0.000452509	0.00049776	0.00049776	0.000588262	0.000226255	0.000271505	4.52509E-05	0.000316756	0.000271505	0.000362007	0.000452509	0.000407258	0.000271505	0.000135753	0.000135753	0.000452509
ASV758	0	0	0	0	0	0	0	0	0	0.000271505	0	0.000181004	0	0	0	0.000271505	0.000226255	0.000362007	0.000226255	0.000135753	0.000135753	0	0	0	0	0	0
ASV762	0	0	0	0.000135753	0.000135753	0.000316756	0	0.000407258	0.000271505	0.000543011	0.000226255	0.000588262	0.00049776	0.00049776	0.000362007	0.000543011	0.000181004	0.000543011	0.000316756	0.000362007	0.000316756	0	0	0.000135753	0	0	0
ASV769	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181004	0.000362007	0.000316756	0.000135753	0.000271505	0.000226255	0.000135753	0.000181004	0.000181004	0.000135753	0	0	4.52509E-05	9.05018E-05
ASV771	0	0	4.52509E-05	0.000135753	0	0	0	4.52509E-05	0	4.52509E-05	0	0	0	9.05018E-05	0	0.000135753	0	0	0	0	0	0	0	4.52509E-05	0	0.000135753	4.52509E-05
ASV772	0	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0.000181004	0.000452509	0.000271505	0.000362007	0.000135753	0.000950269	0.000769266
ASV774	0	9.05018E-05	0.000135753	0.000271505	0.000181004	0	0.000678764	0.000362007	0	9.05018E-05	0	0.000181004	0.000226255	0	0	9.05018E-05	0	0	0	0	0.000181004	0	0.000181004	9.05018E-05	0.000226255	9.05018E-05	0.000271505
ASV776	0	0	0	9.05018E-05	0	0	0	9.05018E-05	0.000543011	0.002353048	0.001538531	0.001402778	0.000452509	0.00099552	0.002036291	0.000543011	0.000226255	0.000271505	0.000135753	9.05018E-05	0.000226255	0.000135753	0.000135753	4.52509E-05	0	0	0
ASV778	0	0	0	0	4.52509E-05	0	0	0.000181004	0.000181004	9.05018E-05	0.000362007	0.000316756	0.000452509	0.000135753	0.000271505	0.000181004	0.000181004	0.000226255	0.000226255	0	0.000316756	0.000181004	9.05018E-05	0	0	0	0
ASV782	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0.000407258	0.002398299	0.00294131	0.001629033	0.001629033	0.000769266	0.000362007	9.05018E-05	9.05018E-05	9.05018E-05	0	0	0	0	0
ASV784	0	0	0.000226255	0.000135753	0	0	0.000135753	0	0	0	0	0	0	0	0.000135753	0	0	0	4.52509E-05	0	0.000181004	4.52509E-05	0	0.000271505	0.000181004	0.000452509	0.00049776
ASV787	0	0	0	0	0	0	0.00049776	0	0	0	0	0	0.000407258	0	0	0	0.000633513	0.000814516	0.001674284	0.001719535	0.001221775	0.000769266	0.00099552	0.000633513	0.000859767	0	0
ASV788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05
ASV792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000452509	0	0	0	0.000316756	0	0
ASV795	0	4.52509E-05	0	0	0	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	0	0	9.05018E-05
ASV800	0	0.000271505	0.000633513	0	0.000859767	0.000452509	0	0	0.000769266	0	0.001267026	0.000452509	0.000633513	0	0	0.000316756	0.000452509	0.000859767	0.000724015	0.000452509	0	0.000407258	0.00099552	0.000316756	0.000271505	0	0.000407258
ASV802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05
ASV804	0	0	0	9.05018E-05	9.05018E-05	0	4.52509E-05	0.000271505	0.000316756	0.000407258	0	0.000271505	0.000407258	0.000226255	0.000316756	0.000362007	0	0	0	0	9.05018E-05	0	0	0.000135753	0.000135753	0	0.000135753
ASV806	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	9.05018E-05	0.000226255	0.000226255	0.000181004	0.000362007	0.000362007	0.000452509	0.000271505	0.000271505	0.000181004	4.52509E-05	0	0
ASV809	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0.000588262	0.001674284	0.001448029	0.002172044	0.001176524	0.000950269	0.000452509	0.000588262	0.00049776	0	0	0	0	0.000271505
ASV810	0	0.000181004	0.000271505	0.000181004	0.000181004	9.05018E-05	0.000271505	0.000271505	0.000452509	0.000181004	0.000588262	0.000769266	0.000859767	0.000905018	0.000950269	0.000633513	0.000362007	0.000588262	0.000316756	0.000316756	0.000362007	0.000135753	0	0	4.52509E-05	0.000135753	0.000316756
ASV812	0	0	0	0	0	4.52509E-05	0	0	0	0	4.52509E-05	0	0.000181004	4.52509E-05	0	0	4.52509E-05	0.000226255	4.52509E-05	0.000316756	0.000452509	0.000316756	0.000181004	0.000181004	0	0	0.000181004
ASV813	0	0	0	0	0	0	0	0	0	0	0	0.000724015	0.001267026	0.001131273	0.000678764	0.000678764	0.000905018	0.00049776	0.001538531	0.000452509	0.00099552	0.000769266	0	0.000226255	0	0	0
ASV816	0	0	0	0	0	0	0	0.001040771	0.001176524	0.002217295	0.001448029	0	0.000633513	0.001040771	0.001629033	0.000724015	0	0.000633513	0	0	0	0	0	0	0	0	0
ASV820	0	0	0	0	0	0	0	0	0	0.000181004	0.000271505	0	0	0.000181004	0.000452509	0.000452509	0.000724015	0.001402778	0.000452509	0.000950269	0	0.000543011	0.000769266	0.000316756	0.000316756	0	0.001221775
ASV822	0	0	0	0	0	0	0	0.000407258	0.000271505	0	0.000271505	0.00049776	9.05018E-05	0.000407258	0.000452509	0.000678764	0.000859767	0.000769266	0.000769266	0.000678764	0.000588262	0.000543011	0	0	0.00049776	0.000452509	0.000407258
ASV825	0	0	0.000543011	0.000543011	0.000588262	0.000362007	0.000226255	0.000362007	0	0.000181004	0.000543011	0.000543011	0.000181004	0.000316756	0.000452509	0.000271505	0.000135753	0	0.000271505	0.000226255	0.000407258	0.000452509	0.000181004	0.000135753	9.05018E-05	0.000543011	0.000452509
ASV827	0	0	0	4.52509E-05	0	0	0	0.000226255	0	0.001267026	0.000859767	0.000859767	0.00049776	0.000859767	0.001131273	0.001040771	0.001448029	0.00099552	0.000362007	0.000271505	0.000181004	9.05018E-05	4.52509E-05	0	0	0	0
ASV829	0	0	0.000316756	0.000316756	0.000226255	0.000316756	0.000362007	0.000316756	0.000271505	0.000226255	0.000135753	0.000226255	0.000271505	0.000362007	0.000316756	0.000452509	0.000226255	0.000362007	0.000543011	0.000226255	0.000678764	0.000633513	0.000452509	0.000678764	0.000452509	0.000724015	0.000859767
ASV830	0	0	0	9.05018E-05	9.05018E-05	0.000181004	0.000181004	0.000316756	0	9.05018E-05	0.000362007	0.000407258	0.000316756	0.000588262	0.000271505	0.000362007	0.000543011	0.000362007	0.000226255	0.000181004	0.000407258	0.000226255	0.000135753	0.000135753	0.000135753	0.000271505	0.000181004
ASV834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0.000135753	0.000226255	0.00049776	0.000135753	0.000407258	0.000181004	0.000226255	0	0	0	0
ASV838	0	0	0	0	0	0.000271505	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0.000181004	0.000271505	0	0.000271505	0.000362007	0.000950269	0.000407258	0.000452509
ASV843	0	0	0.002715055	0	0.002036291	0.000814516	0.000181004	0.000135753	0.000362007	0	0.000271505	0	0.000135753	0	0	0	0.000362007	0	0	0.000226255	0.000135753	0	0.000452509	0.000407258	0	0.000452509	0.001176524
ASV844	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	4.52509E-05	9.05018E-05	0	9.05018E-05	0	0.00049776	0.000226255	0.000271505	9.05018E-05	0.000135753	4.52509E-05	4.52509E-05
ASV845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0	0.000407258	0.000316756
ASV847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181004	0	0	0	0	0	0.000271505	0	0	0
ASV848	0	0	0	0	0.000452509	0	0.00049776	0.000407258	0.000407258	0.000362007	0.000452509	0.000588262	0.000452509	0.000316756	0.000407258	0.000588262	0.000226255	0.000362007	0.000226255	0.000181004	0.000543011	0.000271505	0.000226255	0	0.000135753	0.000226255	0.000316756
ASV849	0	0	0.000271505	0	0	0	0	0	0.000226255	0.000135753	0	4.52509E-05	0	0.000135753	9.05018E-05	0.000181004	0.000181004	0.000407258	0.000407258	0.000181004	0.000362007	0.000452509	0.000181004	0.000271505	0.000181004	0	0.000226255
ASV851	0	0	0.000362007	0	0.000633513	0.00049776	0.000181004	0.000724015	0.000769266	0.000950269	0.000769266	0.000588262	0.000859767	0.000407258	0.00099552	0.000543011	0.000633513	0.000588262	0	0	0	0	0	0	0	0.000362007	0
ASV853	0	0	0	9.05018E-05	0	4.52509E-05	0.000135753	0.000271505	4.52509E-05	0.000588262	0.000543011	0.000135753	0.000407258	0.001402778	0.000407258	0.000633513	0.000543011	0.000362007	0.000362007	0.000407258	0.000588262	0.000452509	0.000407258	0.000362007	0.000407258	0.000181004	0.000814516
ASV854	0	0	0.000181004	4.52509E-05	0.000135753	0.000135753	9.05018E-05	0.000135753	9.05018E-05	4.52509E-05	0.000181004	0.000135753	0	0.000452509	0.000181004	0.000271505	0.000181004	0	0.000407258	0.000316756	0.000950269	0.00049776	0.000362007	0.000271505	0.000181004	0.000271505	0.000226255
ASV855	0	0.000181004	0.000135753	0	0.000181004	0.000181004	0	0.000543011	0	0	4.52509E-05	0.000316756	0.000362007	0.000407258	0.000135753	0.000226255	0.000226255	0.000181004	0.000633513	0.000316756	0.000588262	0.000407258	0.000271505	0.00049776	0.000769266	0.000452509	0.000181004
ASV856	0	0.000633513	0.000769266	0	0.000452509	0.000588262	0	0	0.000859767	0.000543011	0	0	0	0.000362007	0	0	0	0.000724015	0	0.000769266	0	0	0	0	0	0	0
ASV859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	4.52509E-05	0.000135753	0	0	0	0	0	0
ASV860	0	0.000271505	0	0.000407258	0	0	0	0	0	0.000226255	0	0.000588262	0.000724015	0.000724015	0.00099552	0.000905018	0.00099552	0.000950269	0.00049776	0.000407258	0	0	0.000452509	0.000226255	0	0	0
ASV861	0	0	0	0	0	0	0	0	0	0	0	0	0.000678764	0.000407258	0.000814516	0.000678764	0.000407258	0.000452509	0	0	0.000362007	0	0	0	0.00049776	0	0.000362007
ASV862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	4.52509E-05	0	0.000181004	0	0	0	0
ASV865	0	0	4.52509E-05	0.000362007	0.000226255	0.000543011	0.000724015	0.000859767	0.00099552	0.00049776	0.00049776	0.000678764	0.001176524	0.000452509	0.000724015	0.000362007	0.000316756	0.000316756	0.000226255	0.000226255	0.000135753	0	0.000135753	0	0	9.05018E-05	0
